seller_id,seller_short_code,seller_name,shop_url
4865,BD105Y0,Robert Bosch Bangladesh Limited,https://www.daraz.com.bd/shop/bosch
4868,BD105Y3,Panmark International Ltd,https://www.daraz.com.bd/shop/panmark-international-ltd
4870,BD105Y5,Dokanmama,https://www.daraz.com.bd/shop/dokanmama
4872,BD105Y7,Fresco,https://www.daraz.com.bd/shop/fresco
4873,BD105Y8,Beauty And Cosmetic World,https://www.daraz.com.bd/shop/beauty-and-cosmetic-world
4874,BD105Y9,Purba Prokashoni,https://www.daraz.com.bd/shop/purba-prokashoni
4878,BD105YD,Ramon Publishers,https://www.daraz.com.bd/shop/ramon-publishers
4879,BD105YE,Smart Fashion LTD,https://www.daraz.com.bd/shop/smart-fashion-ltd
4881,BD105YG,TVS AUTO BANGLADESH LTD,https://www.daraz.com.bd/shop/tvs-auto-bangladesh-ltd
4883,BD105YI,ALPHATECH-BD,https://www.daraz.com.bd/shop/alphatech-bd
4884,BD105YJ,Sports Zone,https://www.daraz.com.bd/shop/sports-zone
4885,BD105YK,Dailymart,https://www.daraz.com.bd/shop/dailymart/
4886,BD105YM,Techzone,https://www.daraz.com.bd/shop/techzone
4887,BD105YN,BSR Trade Synergy,https://www.daraz.com.bd/shop/bsr-trade-synergy
4893,BD105YU,K-Park,https://www.daraz.com.bd/shop/k-park
4896,BD105YX,Oracal Publications,https://www.daraz.com.bd/shop/oracal-publications
4897,BD105YY,Priyo Bangla,https://www.daraz.com.bd/shop/priyo-bangla
4898,BD105YZ,Go Zayaan Limited,https://www.daraz.com.bd/shop/go-zayaan-limited
4899,BD105Z0,Trendy Bit,https://www.daraz.com.bd/shop/trendy-bit
4902,BD105Z3,BD 24 Shop,https://www.daraz.com.bd/shop/bd-24-shop
4903,BD105Z4,ONONNA,https://www.daraz.com.bd/shop/ononna/
4907,BD105ZA,Metal Craft BD,https://www.daraz.com.bd/shop/metal-craft-bd
4910,BD105ZD,ninas wardrobeCTG,https://www.daraz.com.bd/shop/ninas-wardrobectg
4912,BD105ZG,RoboGears,https://www.daraz.com.bd/shop/robogears
4914,BD105ZI,Trendy Bit Beauty and Make up,https://www.daraz.com.bd/shop/trendy-bit-beauty-and-make-up
4915,BD105ZJ,Source International,https://www.daraz.com.bd/shop/source-international
4916,BD105ZK,Star Bd Shop,https://www.daraz.com.bd/shop/star-bd-shop
4918,BD105ZM,Bristi Boutics,https://www.daraz.com.bd/shop/bristi-boutics
4919,BD105ZN,Vanity Furniture & Interior,https://www.daraz.com.bd/shop/vanity-furniture-interior
4920,BD105ZO,IMFA INTERNATIONAL,https://www.daraz.com.bd/shop/imfa-international
4921,BD105ZP,Country Tourism Bangladesh,https://www.daraz.com.bd/shop/country-tourism-bangladesh
4922,BD105ZR,BORSHIBAZAR,https://www.daraz.com.bd/shop/borshibazar
4923,BD105ZS,Beauty & Fashion,https://www.daraz.com.bd/shop/beauty-fashion
4929,BD105ZY,Shopnil Fashion House,https://www.daraz.com.bd/shop/shopnil-fashion-house/
4930,BD105ZZ,Shimanto Sports,https://www.daraz.com.bd/shop/shimanto-sports
4931,BD10600,Gears Hub BD,https://www.daraz.com.bd/shop/gears-hub-bd
4932,BD10601,Gadget Geeks BD,https://www.daraz.com.bd/shop/gadget-geeks-bd
4933,BD10602,ARBI Trade International,https://www.daraz.com.bd/shop/arbi-trade-international
4934,BD10603,Daily Kroy,https://www.daraz.com.bd/shop/daily-kroy
4935,BD10604,Barma Mart,https://www.daraz.com.bd/shop/barma-mart
4936,BD10605,Agni Konna,https://www.daraz.com.bd/shop/agni-konna
4938,BD10607,Brothers Tech,https://www.daraz.com.bd/shop/brothers-tech
4939,BD10608,Nobodhara Toys World,https://www.daraz.com.bd/shop/nobodhara-toys-world
4940,BD10609,Rose Valley Mkt. Co.CTG,https://www.daraz.com.bd/shop/rose-valley-mkt-coctg
4941,BD1060A,Medifo,https://www.daraz.com.bd/shop/medifo
4942,BD1060B,envelope publications,https://www.daraz.com.bd/shop/envelope-publications
4943,BD1060C,SuN MooN,https://www.daraz.com.bd/shop/sun-moon
4944,BD1060D,RAYA,https://www.daraz.com.bd/shop/raya
4945,BD1060E,One Touch,https://www.daraz.com.bd/shop/one-touch/
4946,BD1060F,Farhana Fashion,https://www.daraz.com.bd/shop/farhana-fashion
4948,BD1060H,Elegant Style,https://www.daraz.com.bd/shop/elegant-style
4952,BD1060L,Arafat Enterprise,https://www.daraz.com.bd/shop/arafat-enterprise
4954,BD1060N,KoodooPark,https://www.daraz.com.bd/shop/koodoopark
4955,BD1060O,Euphoria Fashion,https://www.daraz.com.bd/shop/euphoria-fashion
4957,BD1060R,Bean Bag BD,https://www.daraz.com.bd/shop/bean-bag-bd
4958,BD1060S,Mission Bazar Shop,https://www.daraz.com.bd/shop/mission-bazar-shop/
4959,BD1060T,PAVILION LIFESTYLE LTD.,https://www.daraz.com.bd/shop/pavilion-lifestyle-ltd
4964,BD1060Z,LADYXCORAL,https://www.daraz.com.bd/shop/ladyxcoral
4965,BD10610,Kikidi,https://www.daraz.com.bd/shop/kikidi
4966,BD10611,"""Sanjidas Closet""",https://www.daraz.com.bd/shop/sanjidas-closet
4968,BD10613,Tech World,https://www.daraz.com.bd/shop/tech-world
4970,BD10615,Sreyan Export Import,https://www.daraz.com.bd/shop/sreyan-export-import
4971,BD10616,Merchant Swiss,https://www.daraz.com.bd/shop/merchant-swiss
4972,BD10617,S4 Corporation,https://www.daraz.com.bd/shop/s4-corporation
4973,BD10618,Water Home,https://www.daraz.com.bd/shop/water-home
4977,BD1061C,MagicSing Bangla Karaoke,https://www.daraz.com.bd/shop/magicsing-bangla-karaoke
4978,BD1061D,Regio Fashion,https://www.daraz.com.bd/shop/regio-fashion
4979,BD1061E,Ashirbad Prokashoni,https://www.daraz.com.bd/shop/ashirbad-prokashoni
4980,BD1061F,Jersey Mania-BD,https://www.daraz.com.bd/shop/jersey-mania-bd
4981,BD1061G,Import Park,https://www.daraz.com.bd/shop/import-park
4982,BD1061H,Extreme Gadgets Bd,https://www.daraz.com.bd/shop/extreme-gadgets-bd
4983,BD1061I,Anaya Trade Co.,https://www.daraz.com.bd/shop/anaya-trade-co
4984,BD1061J,Pillow Platoon,https://www.daraz.com.bd/shop/pillow-platoon
4985,BD1061K,Comfy Living,https://www.daraz.com.bd/shop/comfy-living
4992,BD1061S,DUCK,https://www.daraz.com.bd/shop/duck
4993,BD1061T,Shabab Panjabee,https://www.daraz.com.bd/shop/shabab-panjabee
4994,BD1061U,cctv24bd,https://www.daraz.com.bd/shop/cctv24bd
4995,BD1061V,Artistic fashionCTG,https://www.daraz.com.bd/shop/artistic-fashionctg
4996,BD1061W,"""Simons""",https://www.daraz.com.bd/shop/simons
4997,BD1061X,Sparkle Butterfly,https://www.daraz.com.bd/shop/sparkle-butterfly
4998,BD1061Y,Staple,https://www.daraz.com.bd/shop/staple
4999,BD1061Z,ECOR,https://www.daraz.com.bd/shop/ecor
5000,BD10620,ForeverBD,https://www.daraz.com.bd/shop/foreverbd
5001,BD10621,FashionHouse,https://www.daraz.com.bd/shop/fashionhouse
5004,BD10624,Your Gears,https://www.daraz.com.bd/shop/your-gears
5005,BD10625,UNIK COLLECTION,https://www.daraz.com.bd/shop/unik-collection
5006,BD10626,Teleshop bd,https://www.daraz.com.bd/shop/teleshop-bd
5007,BD10627,Mac Foundation,https://www.daraz.com.bd/shop/mac-foundation
5008,BD10628,Import Bangla,https://www.daraz.com.bd/shop/import-bangla
5010,BD1062A,Rongdhonuâ€™s Closet,https://www.daraz.com.bd/shop/rongdhonus-closet
5011,BD1062B,"""Shoppers Zone""",https://www.daraz.com.bd/shop/shoppers-zone
5012,BD1062C,smart corporation,https://www.daraz.com.bd/shop/smart-corporation
5015,BD1062F,Pinkish Beauties,https://www.daraz.com.bd/shop/pinkish-beauties
5021,BD1062L,Vibrant,https://www.daraz.com.bd/shop/vibrant/
5022,BD1062M,BD Care Shop,https://www.daraz.com.bd/shop/bd-care-shop
5026,BD1062S,Lays Fita,https://www.daraz.com.bd/shop/lays-fita
5028,BD1062U,B&W Products BD,https://www.daraz.com.bd/shop/bw-products-bd
5030,BD1062W,Onnodhara Publications,https://www.daraz.com.bd/shop/onnodhara-publications
5035,BD10631,Fashion Desk,https://www.daraz.com.bd/shop/fashion-desk
5036,BD10632,Exclusive fashion,https://www.daraz.com.bd/shop/exclusive-fashion
5038,BD10635,SAVOIR FAIRECTG,https://www.daraz.com.bd/shop/savoir-fairectg
5039,BD10636,Exclusive Zone,https://www.daraz.com.bd/shop/exclusive-zone
5042,BD10639,HaanG,https://www.daraz.com.bd/shop/haang
5044,BD1063B,Trivuj,https://www.daraz.com.bd/shop/trivuj
5045,BD1063C,Swapno Chura,https://www.daraz.com.bd/shop/swapno-chura
5048,BD1063F,Ranginghuri,https://www.daraz.com.bd/shop/ranginghuri
5051,BD1063I,Festival Fashion,https://www.daraz.com.bd/shop/festival-fashion
5053,BD1063K,Tukitaki Shop zone,https://www.daraz.com.bd/shop/tukitaki-shop-zone
5054,BD1063L,Mini-Me,https://www.daraz.com.bd/shop/mini-me
5055,BD1063M,Aaro Prokashon,https://www.daraz.com.bd/shop/aaro-prokashon
5056,BD1063N,UNAC,https://www.daraz.com.bd/shop/unac
5057,BD1063O,STARWAY group,https://www.daraz.com.bd/shop/starway-group
5058,BD1063P,STARWAY AIR CONDITIONING,https://www.daraz.com.bd/shop/starway-air-conditioning
5059,BD1063R,RiBANA,https://www.daraz.com.bd/shop/ribana
5062,BD1063Y,ProActive,https://www.daraz.com.bd/shop/proactive
5064,BD10640,Electrosonic,https://www.daraz.com.bd/shop/electrosonic
5065,BD10641,My Trimmer Shop BD,https://www.daraz.com.bd/shop/my-trimmer-shop-bd/
5066,BD10642,Royal Red,https://www.daraz.com.bd/shop/royal-red
5067,BD10643,Sarala,https://www.daraz.com.bd/shop/sarala
5068,BD10644,Stylish Collections,https://www.daraz.com.bd/shop/stylish-collections
5069,BD10645,Osder Publications,https://www.daraz.com.bd/shop/osder-publications
5070,BD10646,MASSIVE COMPUTERS,https://www.daraz.com.bd/shop/massive-computers
5071,BD10647,TAJCO INTERNATIONAL,https://www.daraz.com.bd/shop/tajco-international
5072,BD10648,Shojib Enterprise,https://www.daraz.com.bd/shop/shojib-enterprise
5074,BD1064A,Lunettes,https://www.daraz.com.bd/shop/lunettes
5075,BD1064B,Shopping Manager BD,https://www.daraz.com.bd/shop/shopping-manager-bd
5076,BD1064C,Astalift Beauty Care,https://www.daraz.com.bd/shop/astalift-beauty-care
5077,BD1064D,Shamsis Prime collection,https://www.daraz.com.bd/shop/shamsis-prime-collection
5078,BD1064E,China Electronics,https://www.daraz.com.bd/shop/china-electronics
5079,BD1064F,ideal Cellular,https://www.daraz.com.bd/shop/ideal-cellular
5082,BD1064K,Health Life Shop,https://www.daraz.com.bd/shop/health-life-shop
5083,BD1064L,Early Shop,https://www.daraz.com.bd/shop/early-shop
5084,BD1064M,Alpha Global Sourcing Ltd,https://www.daraz.com.bd/shop/alpha-global-sourcing-ltd
5085,BD1064N,Nogorimart,https://www.daraz.com.bd/shop/nogorimart
5087,BD1064P,Smart Watch BD,https://www.daraz.com.bd/shop/smart-watch-bd
5091,BD1064U,kiddicare,https://www.daraz.com.bd/shop/kiddicare
5093,BD1064W,Leather & Stitch,https://www.daraz.com.bd/shop/leather-stitch
5094,BD1064X,Smart Watch Zone,https://www.daraz.com.bd/shop/smart-watch-zone
5095,BD1064Y,Abak World,https://www.daraz.com.bd/shop/abak-world
5096,BD1064Z,"""Enthias Dream""",https://www.daraz.com.bd/shop/enthias-dream
5097,BD10650,mukambd,https://www.daraz.com.bd/shop/mukambd/
5098,BD10651,Imam Publications,https://www.daraz.com.bd/shop/imam-publications
5110,BD1065D,BD Stationary,https://www.daraz.com.bd/shop/bd-stationary
5121,BD1065O,Cycle Life Exclusive,https://www.daraz.com.bd/shop/cycle-life-exclusive
5122,BD1065P,Shoppy Hut,https://www.daraz.com.bd/shop/shoppy-hut
5129,BD1065X,Jubayer Ayan,https://www.daraz.com.bd/shop/jubayer-ayan
5130,BD1065Y,Charming TreasureCTG,https://www.daraz.com.bd/shop/charming-treasurectg
5131,BD1065Z,Quran Research Foundation,https://www.daraz.com.bd/shop/quran-research-foundation
5133,BD10661,Matrivhasha Prokash,https://www.daraz.com.bd/shop/matrivhasha-prokash
5135,BD10664,bhushon,https://www.daraz.com.bd/shop/bhushon
5136,BD10665,OnBuy,https://www.daraz.com.bd/shop/onbuy
5137,BD10666,Shamsher Enterprise0,https://www.daraz.com.bd/shop/shamsher-enterprise0
5138,BD10667,M/S Asian Stationery0,https://www.daraz.com.bd/shop/ms-asian-stationery0
5139,BD10668,Kawsar Ahmed Khan0,https://www.daraz.com.bd/shop/kawsar-ahmed-khan0
5140,BD10669,Sabuj Enterprise0,https://www.daraz.com.bd/shop/sabuj-enterprise0
5142,BD1066B,Udito Sombver0,https://www.daraz.com.bd/shop/udito-sombver0
5143,BD1066C,Patowary Enterprise0,https://www.daraz.com.bd/shop/patowary-enterprise0
5145,BD1066E,ELYSIAN BD,https://www.daraz.com.bd/shop/elysian-bd
5148,BD1066K,MT.Com0,https://www.daraz.com.bd/shop/mtcom0
5150,BD1066M,Mahin Enterprise0,https://www.daraz.com.bd/shop/mahin-enterprise0
5152,BD1066O,Diens Corporation0,https://www.daraz.com.bd/shop/diens-corporation0
5153,BD1066P,Mun muns Trading PVT.LTD0,https://www.daraz.com.bd/shop/mun-muns-trading-pvtltd0
5154,BD1066R,Mosharaf Enterprise0,https://www.daraz.com.bd/shop/mosharaf-enterprise0
5155,BD1066S,Kamal Brothers0,https://www.daraz.com.bd/shop/kamal-brothers0
5156,BD1066T,Rainbow Watch CollectionCTG,https://www.daraz.com.bd/shop/rainbow-watch-collectionctg
5157,BD1066U,COMPUTER TIMES LTD.,https://www.daraz.com.bd/shop/computer-times-ltd
5158,BD1066V,Beautiful Shop,https://www.daraz.com.bd/shop/beautiful-shop
5159,BD1066W,WIB Shop,https://www.daraz.com.bd/shop/wib-shop
5160,BD1066X,Equal Wedding,https://www.daraz.com.bd/shop/equal-wedding
5161,BD1066Y,Agrodoot & Company,https://www.daraz.com.bd/shop/agrodoot-company/
5162,BD10670,Bismillah Telecom 1,https://www.daraz.com.bd/shop/bismillah-telecom-1
5163,BD10671,Junayna,https://www.daraz.com.bd/shop/junayna
5164,BD10672,Rohan Store,https://www.daraz.com.bd/shop/rohan-store
5165,BD10673,ISSBD,https://www.daraz.com.bd/shop/issbd/
5167,BD10675,Beauty Blush,https://www.daraz.com.bd/shop/beauty-blush
5168,BD10676,Royal Tulip Sea Pearl Beach Resort & Spa,https://www.daraz.com.bd/shop/royal-tulip-sea-pearl-beach-resort-spa/
5169,BD10677,Backpack and watch shop,https://www.daraz.com.bd/shop/backpack-and-watch-shop
5172,BD1067A,Tvc Asian Sky Shop,https://www.daraz.com.bd/shop/tvc-asian-sky-shop
5173,BD1067B,Omar Enterprise,https://www.daraz.com.bd/shop/omar-enterprise
5174,BD1067C,BD Korean Beauty,https://www.daraz.com.bd/shop/bd-korean-beauty
5176,BD1067E,Ahsan Publication,https://www.daraz.com.bd/shop/ahsan-publication
5177,BD1067F,Unique Traders,https://www.daraz.com.bd/shop/unique-traders
5178,BD1067G,NCLL,https://www.daraz.com.bd/shop/ncll
5179,BD1067H,Top Deal,https://www.daraz.com.bd/shop/top-deal
5180,BD1067I,nazrana,https://www.daraz.com.bd/shop/nazrana
5183,BD1067L,Pother Shathi,https://www.daraz.com.bd/shop/pother-shathi
5185,BD1067N,Global Star Electronics,https://www.daraz.com.bd/shop/global-star-electronics
5186,BD1067O,Freedom Footwear,https://www.daraz.com.bd/shop/freedom-footwear
5187,BD1067P,Aditya Anik Prokashani,https://www.daraz.com.bd/shop/aditya-anik-prokashani
5188,BD1067R,K-Park 2,https://www.daraz.com.bd/shop/k-park-2
5190,BD1067T,Five Star Trading Co.,https://www.daraz.com.bd/shop/five-star-trading-co
5191,BD1067U,BSB International,https://www.daraz.com.bd/shop/naganobangladesh/
5192,BD1067V,KR Industries Ltd.,https://www.daraz.com.bd/shop/kr-industries-ltd
5197,BD10680,Linkup sourcing,https://www.daraz.com.bd/shop/linkup-sourcing
5198,BD10681,Ratri Prokashoni,https://www.daraz.com.bd/shop/ratri-prokashoni
5199,BD10682,My Shop,https://www.daraz.com.bd/shop/my-shop
5201,BD10684,Chandrabindu,https://www.daraz.com.bd/shop/chandrabindu
5202,BD10685,"""SHARMANS CARPET""",https://www.daraz.com.bd/shop/sharmans-carpet
5203,BD10686,Great Gear,https://www.daraz.com.bd/shop/great-gear/
5204,BD10687,LTM Online Bazar,https://www.daraz.com.bd/shop/ltm-online-bazar
5205,BD10688,Melody & Co.,https://www.daraz.com.bd/shop/melody-co/
5206,BD10689,Al Quran Academy Publications,https://www.daraz.com.bd/shop/al-quran-academy-publications
5210,BD1068D,Prokriti Books,https://www.daraz.com.bd/shop/prokriti-books
5211,BD1068E,Grand Mart,https://www.daraz.com.bd/shop/grand-mart
5212,BD1068F,Inja Industries Ltd,https://www.daraz.com.bd/shop/inja-industries-ltd
5213,BD1068G,Al-Ashak Prokashoni,https://www.daraz.com.bd/shop/al-ashak-prokashoni
5215,BD1068I,Hafele Display Center,https://www.daraz.com.bd/shop/hafele-display-center
5216,BD1068J,Afsheen Fashion,https://www.daraz.com.bd/shop/afsheen-fashion
5218,BD1068L,IfairyCTG,https://www.daraz.com.bd/shop/ifairyctg
5219,BD1068M,Angel Kids CTG,https://www.daraz.com.bd/shop/angel-kids-ctg
5220,BD1068N,Stylense,https://www.daraz.com.bd/shop/stylense
5221,BD1068O,Gangs Electronics,https://www.daraz.com.bd/shop/gangs-electronics
5222,BD1068P,Fusion Sports,https://www.daraz.com.bd/shop/fusion-sports
5226,BD1068U,Anytime Trading Co.,https://www.daraz.com.bd/shop/anytime-trading-co
5227,BD1068V,Mabiy Shop,https://www.daraz.com.bd/shop/mabiy-shop
5228,BD1068W,Universal Technologies,https://www.daraz.com.bd/shop/universal-technologies
5229,BD1068X,GARMIN BANGLADESH,https://www.daraz.com.bd/shop/garmin-bangladesh
5233,BD10691,NFS Gadgets,https://www.daraz.com.bd/shop/nfs-gadgets
5234,BD10692,Champion Mattress Industries,https://www.daraz.com.bd/shop/champion-mattress-industries/
5236,BD10694,M-SHOP,https://www.daraz.com.bd/shop/m-shop
5240,BD10698,KAN B ZONE,https://www.daraz.com.bd/shop/kan-b-zone
5244,BD1069C,Angelic CTG,https://www.daraz.com.bd/shop/angelic-ctg
5245,BD1069D,Babui,https://www.daraz.com.bd/shop/babui
5246,BD1069E,armsun beauty,https://www.daraz.com.bd/shop/armsun-beauty
5247,BD1069F,armsun bd,https://www.daraz.com.bd/shop/armsun-bd
5248,BD1069G,Utshob Computers,https://www.daraz.com.bd/shop/utshob-computers
5249,BD1069H,Neera Marketing Company,https://www.daraz.com.bd/shop/neera-marketing-company
5250,BD1069I,Beard Goal,https://www.daraz.com.bd/shop/beard-goal
5251,BD1069J,Bismillah Traders,https://www.daraz.com.bd/shop/bismillah-traders
5252,BD1069K,WESTEEN 2006,https://www.daraz.com.bd/shop/westeen-2006
5253,BD1069L,JOREX BD,https://www.daraz.com.bd/shop/jorex-bd
5254,BD1069M,Ladies item Bd,https://www.daraz.com.bd/shop/ladies-item-bd
5256,BD1069O,Magnum Opus,https://www.daraz.com.bd/shop/magnum-opus
5257,BD1069P,Click & Buy,https://www.daraz.com.bd/shop/click-buy
5258,BD1069R,Fashion in the city,https://www.daraz.com.bd/shop/fashion-in-the-city
5260,BD1069T,eCarHut,https://www.daraz.com.bd/shop/ecarhut
5262,BD1069V,Optics Island,https://www.daraz.com.bd/shop/optics-island
5264,BD1069X,R R seller,https://www.daraz.com.bd/shop/r-r-seller
5265,BD1069Y,T-shirt Zone,https://www.daraz.com.bd/shop/t-shirt-zone/
5266,BD1069Z,Bristy Store BD,https://www.daraz.com.bd/shop/bristy-store-bd/
5267,BD106A0,DOEL publisher,https://www.daraz.com.bd/shop/doel-publisher
5268,BD106A1,Unisex Watch Collection,https://www.daraz.com.bd/shop/unisex-watch-collection
5269,BD106A2,Traditional Tools,https://www.daraz.com.bd/shop/traditional-tools
5270,BD106A3,womengallery,https://www.daraz.com.bd/shop/womengallery
5271,BD106A4,DOLCECTG,https://www.daraz.com.bd/shop/dolcectg
5272,BD106A5,TML,https://www.daraz.com.bd/shop/tml
5275,BD106A8,Bornali Shop,https://www.daraz.com.bd/shop/bornali-shop
5277,BD106AA,Ribboning Craft Online Shop,https://www.daraz.com.bd/shop/ribboning-craft-online-shop
5279,BD106AC,Zest,https://www.daraz.com.bd/shop/zest
5280,BD106AD,The Book Center,https://www.daraz.com.bd/shop/the-book-center
5282,BD106AF,Fashionista,https://www.daraz.com.bd/shop/fashionista/
5283,BD106AG,BOOK-BAZAR,https://www.daraz.com.bd/shop/book-bazar/
5284,BD106AH,MIC Green Products,https://www.daraz.com.bd/shop/mic-green-products
5285,BD106AI,Afsheen Beauty,https://www.daraz.com.bd/shop/afsheen-beauty
5286,BD106AJ,Tushardhara,https://www.daraz.com.bd/shop/tushardhara
5287,BD106AK,Micro Gates IT,https://www.daraz.com.bd/shop/micro-gates-it
5288,BD106AL,Tarafdar prokashoni,https://www.daraz.com.bd/shop/tarafdar-prokashoni
5289,BD106AM,Rasel Industries Ltd.,https://www.daraz.com.bd/shop/rasel-industries-ltd
5290,BD106AN,Cocktail,https://www.daraz.com.bd/shop/cocktail
5292,BD106AP,Sami N Tech,https://www.daraz.com.bd/shop/sami-n-tech
5293,BD106AT,TalpatarDokan,https://www.daraz.com.bd/shop/talpatardokan/
5294,BD106AU,City Sun,https://www.daraz.com.bd/shop/city-sun
5295,BD106AV,Charcha Grantho Prokash,https://www.daraz.com.bd/shop/charcha-grantho-prokash
5296,BD106AW,Dungguli,https://www.daraz.com.bd/shop/dungguli
5297,BD106AX,Bashundhara Prokashon,https://www.daraz.com.bd/shop/bashundhara-prokashon
5299,BD106AZ,SHAWON DOOR,https://www.daraz.com.bd/shop/shawon-door
5300,BD106B0,Denim Bazar,https://www.daraz.com.bd/shop/denim-bazar
5301,BD106B4,SWISS HOME TEXTILE BD,https://www.daraz.com.bd/shop/swiss-home-textile-bd
5305,BD106B8,Sun Moon BD,https://www.daraz.com.bd/shop/sun-moon-bd
5306,BD106B9,Easy shop BD,https://www.daraz.com.bd/shop/easy-shop-bd
5307,BD106BA,Ghorshajai,https://www.daraz.com.bd/shop/ghorshajai
5309,BD106BC,Gadget & Gears,https://www.daraz.com.bd/shop/gadget-gears/
5310,BD106BD,RAICHALIF,https://www.daraz.com.bd/shop/raichalif
5313,BD106BG,finer shop,https://www.daraz.com.bd/shop/finer-shop
5314,BD106BH,HANZO WATER,https://www.daraz.com.bd/shop/hanzo-water
5315,BD106BI,ONE TECH,https://www.daraz.com.bd/shop/one-tech
5317,BD106BK,Tahmina Cosmatics,https://www.daraz.com.bd/shop/tahmina-cosmatics
5318,BD106BL,Olimpia,https://www.daraz.com.bd/shop/olimpia
5319,BD106BM,Shokher Mastul Fashion,https://www.daraz.com.bd/shop/shokher-mastul-fashion
5320,BD106BN,Shokher Mastul,https://www.daraz.com.bd/shop/shokher-mastul/
5322,BD106BP,Online Shop BD,https://www.daraz.com.bd/shop/online-shop-bd
5323,BD106BR,Sports Shop BD,https://www.daraz.com.bd/shop/sports-shop-bd
5324,BD106BS,Dress Market,https://www.daraz.com.bd/shop/dress-market
5325,BD106BT,Dream Fashion House,https://www.daraz.com.bd/shop/dream-fashion-house
5326,BD106BU,Online Mart,https://www.daraz.com.bd/shop/online-mart
5327,BD106BV,genuine collection,https://www.daraz.com.bd/shop/genuine-collection
5328,BD106BW,BluebellCTG,https://www.daraz.com.bd/shop/bluebellctg
5329,BD106BX,J.P Online Shop,https://www.daraz.com.bd/shop/jp-online-shop
5330,BD106BY,S.Hoque International,https://www.daraz.com.bd/shop/shoque-international
5335,BD106C4,TECIO,https://www.daraz.com.bd/shop/tecio
5336,BD106C5,Infinity Fashion Collection,https://www.daraz.com.bd/shop/infinity-fashion-collection/
5337,BD106C6,Dot Garments,https://www.daraz.com.bd/shop/dot-garments
5338,BD106C7,Moonstar Shopping,https://www.daraz.com.bd/shop/moonstar-shopping
5341,BD106CA,Afsheen Kitchen,https://www.daraz.com.bd/shop/afsheen-kitchen
5342,BD106CB,National Fittings and Accessories LTD,https://www.daraz.com.bd/shop/national-fittings-and-accessories-ltd
5343,BD106CC,Budget Beauty BD,https://www.daraz.com.bd/shop/budget-beauty-bd
5347,BD106CG,OurAngels bd,https://www.daraz.com.bd/shop/ourangels-bd
5349,BD106CI,Ityadi Shop BD,https://www.daraz.com.bd/shop/ityadi-shop-bd
5350,BD106CJ,Mela leather craft,https://www.daraz.com.bd/shop/mela-leather-craft
5352,BD106CL,Ak Ronga Ak Ghuri,https://www.daraz.com.bd/shop/ak-ronga-ak-ghuri
5353,BD106CM,Ohmtech Electronics,https://www.daraz.com.bd/shop/ohmtech-electronics
5354,BD106CN,Bazarwaala,https://www.daraz.com.bd/shop/bazarwaala
5356,BD106CP,Shopniex Fashion,https://www.daraz.com.bd/shop/shopniex-fashion
5357,BD106CR,Gadget Root,https://www.daraz.com.bd/shop/gadget-root
5359,BD106CT,Dream Lifestyle,https://www.daraz.com.bd/shop/dream-lifestyle
5360,BD106CU,Kangaroo Gadget,https://www.daraz.com.bd/shop/kangaroo-gadget
5362,BD106CW,Hastag Gadget,https://www.daraz.com.bd/shop/hastag-gadget
5363,BD106CX,Hastag Kitchen,https://www.daraz.com.bd/shop/hastag-kitchen/
5364,BD106CY,LOLONA,https://www.daraz.com.bd/shop/lolona
5366,BD106D0,Ladies Mart,https://www.daraz.com.bd/shop/daily-deal
5367,BD106D1,Pink Roses,https://www.daraz.com.bd/shop/pink-roses
5368,BD106D2,Fashion Air,https://www.daraz.com.bd/shop/daily-deal-bd
5369,BD106D3,Bed Touch,https://www.daraz.com.bd/shop/bed-touch
5370,BD106D4,"""SAQUIBs""",https://www.daraz.com.bd/shop/saquibs
5372,BD106D6,Bed Mart,https://www.daraz.com.bd/shop/bed-mart
5373,BD106D7,Latest TrendzCTG,https://www.daraz.com.bd/shop/latest-trendzctg
5374,BD106D8,SA Fashion World,https://www.daraz.com.bd/shop/sa-fashion-world
5375,BD106D9,Ezze Shopping,https://www.daraz.com.bd/shop/ezze-shopping
5376,BD106DA,King Sports,https://www.daraz.com.bd/shop/king-sports/
5377,BD106DB,Maple Fashion BD,https://www.daraz.com.bd/shop/maple-fashion-bd
5378,BD106DC,Fitness & Sports,https://www.daraz.com.bd/shop/fitness-sports
5380,BD106DE,MI Telecom,https://www.daraz.com.bd/shop/mi-telecom
5382,BD106DG,Product 101,https://www.daraz.com.bd/shop/product-101
5383,BD106DH,Dhaka Farm,https://www.daraz.com.bd/shop/dhaka-farm
5387,BD106DL,DUSK Footwear,https://www.daraz.com.bd/shop/dusk-footwear
5388,BD106DM,Mehazabin Toys,https://www.daraz.com.bd/shop/mehazabin-toys
5390,BD106DO,Dragon,https://www.daraz.com.bd/shop/dragon
5391,BD106DP,AL-Falah BD,https://www.daraz.com.bd/shop/al-falah-bd
5392,BD106DR,SazimS,https://www.daraz.com.bd/shop/sazims
5393,BD106DS,Kraftz_Bangladesh,https://www.daraz.com.bd/shop/kraftzbangladesh
5395,BD106DU,Divineleather,https://www.daraz.com.bd/shop/divineleather
5396,BD106DV,SKB Stainless Steel Mills Ltd.,https://www.daraz.com.bd/shop/skb-stainless-steel-mills-ltd
5397,BD106DW,Mexon,https://www.daraz.com.bd/shop/mexon
5398,BD106DX,STI Projectors,https://www.daraz.com.bd/shop/sti-projectors
